Nama_Laptop,Processor,RAM,GPU,Display,Storage,Harga_USD,Detail_URL,Buy_Link,Price_IDR,CPU_Score,GPU_Score,Screen_Score
HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",512GB SSD,55999,https://laptopmedia.com/laptop-specs/hp-15-24425/,https://www.amazon.com/exec/obidos/ASIN/B0FG7WN417?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,895984000,10156,1533,20
HP 240 G8 / 245 G8,AMD Athlon Silver 3050U,8GB RAM,AMD Radeon RX Vega 3,"14.0”, HD (1366 x 768), TN",1000GB SSD,49999,https://laptopmedia.com/laptop-specs/hp-240-g8-245-g8-4/,https://www.amazon.com/exec/obidos/ASIN/B0DJXZXZZW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,799984000,3000,1500,20
HP 250 G9 / 255 G9,AMD Athlon Silver 3050U,32GB RAM,AMD Radeon RX Vega 3,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,49999,https://laptopmedia.com/laptop-specs/hp-250-g9-255-g9-263/,https://www.amazon.com/exec/obidos/ASIN/B0FJLMS2M6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,799984000,3000,1500,90
HP 14,Intel Celeron N4120,8GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",128GB SSD,31194,https://laptopmedia.com/laptop-specs/hp-14-9133/,https://www.amazon.com/exec/obidos/ASIN/B0FB8ZDG48?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,499104000,2443,310,20
HP 17,AMD Ryzen 5 7530U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",2000GB SSD,70400,https://laptopmedia.com/laptop-specs/hp-17-19786/,https://www.amazon.com/exec/obidos/ASIN/B0D9QFX7GR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1126400000,3000,1500,30
HP 17,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, HD+ (1600 x 900), TN",1000GB SSD,78900,https://laptopmedia.com/laptop-specs/hp-17-18661/,https://www.amazon.com/exec/obidos/ASIN/B0CFKDNGWF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1262400000,12894,2595,30
HP 15,Intel Pentium Gold 6405U,4GB RAM,Intel UHD Graphics,"15.6”, HD (1366 x 768), TN",256GB SSD,45400,https://laptopmedia.com/laptop-specs/hp-15-18881/,https://www.amazon.com/exec/obidos/ASIN/B0FH2BFVGL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,726400000,3000,1533,20
HP Stream 14 (14-ds0000),Intel Celeron N4000,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,25900,https://laptopmedia.com/laptop-specs/hp-stream-14-14-ds0000-13/,https://www.amazon.com/exec/obidos/ASIN/B08RPBG7G4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,414400000,1432,310,20
HP 15,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,37499,https://laptopmedia.com/laptop-specs/hp-15-4171/,https://www.amazon.com/exec/obidos/ASIN/B0977R5GK6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,599984000,9332,2595,90
HP 14,Intel Celeron N4500,4GB RAM,Intel UHD Graphics (Jasper Lake 16 EU),"14.0”, HD (1366 x 768), TN",128GB SSD,23998,https://laptopmedia.com/laptop-specs/hp-14-11372/,https://www.amazon.com/exec/obidos/ASIN/B0FXQV44C6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,383968000,1775,1533,20
HP 17,AMD Ryzen 5 7430U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",512GB SSD,69999,https://laptopmedia.com/laptop-specs/hp-17-23269/,https://www.amazon.com/exec/obidos/ASIN/B0G5Z22B3Y?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1119984000,3000,1500,90
HP 15,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,73900,https://laptopmedia.com/laptop-specs/hp-15-26368/,https://www.amazon.com/exec/obidos/ASIN/B0FL2J6MTG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1182400000,12894,2595,50
HP Pavilion 16,Intel Core i5-1334U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,72900,https://laptopmedia.com/laptop-specs/hp-pavilion-16-107/,https://www.amazon.com/exec/obidos/ASIN/B0F83MJDPG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1166400000,13059,2595,90
HP 15,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,50999,https://laptopmedia.com/laptop-specs/hp-15-25752/,https://www.amazon.com/exec/obidos/ASIN/B0G23RZQPJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,815984000,9413,1533,90
HP 15,Intel Core i5-1334U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,46900,https://laptopmedia.com/laptop-specs/hp-15-24465/,https://www.amazon.com/exec/obidos/ASIN/B0FJFFJDHD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,750400000,13059,2595,50
HP Chromebook 14,Intel Processor N100,8GB RAM,Intel UHD Graphics Xe (24EU),"14.0”, HD (1366 x 768), TN",128GB SSD,29999,https://laptopmedia.com/laptop-specs/hp-chromebook-14-279/,https://www.amazon.com/exec/obidos/ASIN/B0FH9V34V5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,479984000,3000,1533,20
HP 14,Intel Celeron N4500,4GB RAM,Intel UHD Graphics (Jasper Lake 16 EU),"14.0”, HD (1366 x 768), TN",64GB SSD,20999,https://laptopmedia.com/laptop-specs/hp-14-9638/,https://www.amazon.com/exec/obidos/ASIN/B0F8LD8K6D?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,335984000,1775,1533,20
HP 15,AMD Ryzen 5 5500U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,85999,https://laptopmedia.com/laptop-specs/hp-15-20902/,https://www.amazon.com/exec/obidos/ASIN/B0FBH2YGN2?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1375984000,3000,1500,90
HP 17,AMD Ryzen 5 7430U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",1000GB SSD,72900,https://laptopmedia.com/laptop-specs/hp-17-17907/,https://www.amazon.com/exec/obidos/ASIN/B0DTK4KZ2W?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1166400000,3000,1500,90
HP 15,Intel Core i3-1215U,12GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, Full HD (1920 x 1080), TN",256GB SSD,34900,https://laptopmedia.com/laptop-specs/hp-15-19168/,https://www.amazon.com/exec/obidos/ASIN/B0CV2JTFNM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,558400000,10156,1533,50
HP 15,Intel Pentium Gold 6405U,4GB RAM,Intel UHD Graphics,"15.6”, HD (1366 x 768), TN",256GB SSD,45400,https://laptopmedia.com/laptop-specs/hp-15-18879/,https://www.amazon.com/exec/obidos/ASIN/B0FH29Z63C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,726400000,3000,1533,20
HP 14,Intel Processor N150,16GB RAM,Intel UHD Graphics Xe (24EU),"14.0”, HD (1366 x 768), TN",128GB SSD,35999,https://laptopmedia.com/laptop-specs/hp-14-11084/,https://www.amazon.com/exec/obidos/ASIN/B0G2PR5LQ1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,575984000,3000,1533,20
HP 15,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,78999,https://laptopmedia.com/laptop-specs/hp-15-25604/,https://www.amazon.com/exec/obidos/ASIN/B0FJG4VX7M?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1263984000,12894,2595,50
HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",512GB SSD,53999,https://laptopmedia.com/laptop-specs/hp-15-25378/,https://www.amazon.com/exec/obidos/ASIN/B0FY2YK1VN?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,863984000,10156,1533,20
HP 15,Intel Core i3-1315U,8GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",256GB SSD,42900,https://laptopmedia.com/laptop-specs/hp-15-24859/,https://www.amazon.com/exec/obidos/ASIN/B0G43DTDLG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,686400000,11077,1533,20
HP 14,Intel Celeron N4120,8GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",500GB SSD,26900,https://laptopmedia.com/laptop-specs/hp-14-7955/,https://www.amazon.com/exec/obidos/ASIN/B0CMDJVDLF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,430400000,2443,310,20
HP 17,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"17.3”, HD+ (1600 x 900), TN",512GB SSD,74900,https://laptopmedia.com/laptop-specs/hp-17-21731/,https://www.amazon.com/exec/obidos/ASIN/B0FPM15ZP4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1198400000,9413,1533,30
HP 14,Intel Celeron N4120,16GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,29999,https://laptopmedia.com/laptop-specs/hp-14-4088/,https://www.amazon.com/exec/obidos/ASIN/B0DHV164CS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,479984000,2443,310,20
HP 250 G10 / 255 G10,AMD Ryzen 3 7330U,64GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,61999,https://laptopmedia.com/laptop-specs/hp-250-g10-255-g10-448/,https://www.amazon.com/exec/obidos/ASIN/B0FBSBPM5T?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,991984000,3000,1492,90
HP 15,Intel Core i5-1235U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,67900,https://laptopmedia.com/laptop-specs/hp-15-21672/,https://www.amazon.com/exec/obidos/ASIN/B0DB5TXSJ1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1086400000,12549,2595,50
HP Pro x360 Fortis 11 G10,Intel Processor N100,4GB RAM,Intel UHD Graphics Xe (24EU),"11.6”, HD (1366 x 768), TN",32GB SSD,28844,https://laptopmedia.com/laptop-specs/hp-pro-x360-fortis-11-g10-7/,https://www.amazon.com/exec/obidos/ASIN/B0D6WC9TJJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,461504000,3000,1533,20
HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, Full HD (1920 x 1080), TN",512GB SSD,38200,https://laptopmedia.com/laptop-specs/hp-15-20561/,https://www.amazon.com/exec/obidos/ASIN/B0D387L2D9?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,611200000,10156,1533,50
HP 17,AMD Ryzen 5 7530U,12GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",1000GB SSD,71900,https://laptopmedia.com/laptop-specs/hp-17-18730/,https://www.amazon.com/exec/obidos/ASIN/B0CS68MW7W?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1150400000,3000,1500,30
HP ENVY x360 15 2018,Intel Core i5-8265U,8GB RAM,Intel UHD Graphics 620,"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,61000,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-2018-286/,https://www.amazon.com/exec/obidos/ASIN/B07WQJBBBZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,976000000,5785,1040,90
HP 14,Intel Celeron N4020,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,17499,https://laptopmedia.com/laptop-specs/hp-14-3015/,https://www.amazon.com/exec/obidos/ASIN/B09PQNMBNJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,279984000,1534,310,20
HP 15,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,42000,https://laptopmedia.com/laptop-specs/hp-15-7557/,https://www.amazon.com/exec/obidos/ASIN/B09LYZR5HM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,672000000,9332,2595,90
HP 15 (15-ef0000),AMD Ryzen 7 3700U,12GB RAM,AMD Radeon RX Vega 10,"15.6”, HD (1366 x 768), TN",512GB SSD,67900,https://laptopmedia.com/laptop-specs/hp-15-15-ef0000-23/,https://www.amazon.com/exec/obidos/ASIN/B082F613WP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1086400000,16000,1627,20
HP 15,Intel Core i5-1235U,24GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,79900,https://laptopmedia.com/laptop-specs/hp-15-26405/,https://www.amazon.com/exec/obidos/ASIN/B0DGPLK3GL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1278400000,12549,2595,90
HP 15,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), TN",512GB SSD,59900,https://laptopmedia.com/laptop-specs/hp-15-25931/,https://www.amazon.com/exec/obidos/ASIN/B0DM1PWLQY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,958400000,3000,1500,50
HP 15,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,39998,https://laptopmedia.com/laptop-specs/hp-15-25241/,https://www.amazon.com/exec/obidos/ASIN/B0FT4CBGW8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,639968000,9413,1533,90
HP 15,Intel Core i3-1215U,24GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",1000GB SSD,65900,https://laptopmedia.com/laptop-specs/hp-15-24994/,https://www.amazon.com/exec/obidos/ASIN/B0DQXTL3W1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1054400000,10156,1533,20
HP 17,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"17.3”, HD+ (1600 x 900), TN",512GB SSD,74900,https://laptopmedia.com/laptop-specs/hp-17-21923/,https://www.amazon.com/exec/obidos/ASIN/B0FQJ44D2P?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1198400000,9413,1533,30
HP 15,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, Full HD (1920 x 1080), TN",256GB SSD,43800,https://laptopmedia.com/laptop-specs/hp-15-24493/,https://www.amazon.com/exec/obidos/ASIN/B0FVPSL8S9?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,700800000,9413,1533,50
HP Chromebook 14,Intel Celeron N4120,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,22674,https://laptopmedia.com/laptop-specs/hp-chromebook-14-283/,https://www.amazon.com/exec/obidos/ASIN/B0DK7VCV1L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,362784000,2443,310,20
HP 250 G8 / 255 G8,AMD Ryzen 5 5500U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, HD (1366 x 768), TN",1000GB SSD,59900,https://laptopmedia.com/laptop-specs/hp-250-g8-255-g8-62/,https://www.amazon.com/exec/obidos/ASIN/B0D1ZX939L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,958400000,3000,1500,20
HP 15,Intel Core i5-1235U,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",256GB SSD,73900,https://laptopmedia.com/laptop-specs/hp-15-21869/,https://www.amazon.com/exec/obidos/ASIN/B0DK171VBS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1182400000,12549,2595,50
HP 14,Intel Processor N150,16GB RAM,Intel UHD Graphics Xe (24EU),"14.0”, HD (1366 x 768), TN",1000GB SSD,60900,https://laptopmedia.com/laptop-specs/hp-14-11251/,https://www.amazon.com/exec/obidos/ASIN/B0G12N1GQ3?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,974400000,3000,1533,20
HP 17,Intel Core i5-1334U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",256GB SSD,56999,https://laptopmedia.com/laptop-specs/hp-17-22438/,https://www.amazon.com/exec/obidos/ASIN/B0F5PVRMHS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,911984000,13059,2595,90
HP 15,Intel Core i7-1355U,8GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, HD (1366 x 768), TN",512GB SSD,66900,https://laptopmedia.com/laptop-specs/hp-15-25161/,https://www.amazon.com/exec/obidos/ASIN/B0DSBQNNDX?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1070400000,13908,2595,20
HP 15,Intel Processor N200,4GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, HD (1366 x 768), TN",128GB SSD,39900,https://laptopmedia.com/laptop-specs/hp-15-25024/,https://www.amazon.com/exec/obidos/ASIN/B0DRJN8WT6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,638400000,3000,1533,20
HP 15,Intel Core i3-1215U,24GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, HD (1366 x 768), TN",1000GB SSD,65900,https://laptopmedia.com/laptop-specs/hp-15-24996/,https://www.amazon.com/exec/obidos/ASIN/B0DR1RXH6L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1054400000,10156,1533,20
HP 14,Intel Celeron N4120,8GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,38999,https://laptopmedia.com/laptop-specs/hp-14-7700/,https://www.amazon.com/exec/obidos/ASIN/B0DLLL9DWN?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,623984000,2443,310,20
HP 15,Intel Core i5-1235U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,43300,https://laptopmedia.com/laptop-specs/hp-15-20032/,https://www.amazon.com/exec/obidos/ASIN/B0DRW5BTRS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,692800000,12549,2595,50
HP 17,Intel Core i3-N305,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"17.3”, HD+ (1600 x 900), TN",512GB SSD,59999,https://laptopmedia.com/laptop-specs/hp-17-21811/,https://www.amazon.com/exec/obidos/ASIN/B0FQVG18G3?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,959984000,9413,1533,30
HP 15,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,74900,https://laptopmedia.com/laptop-specs/hp-15-22071/,https://www.amazon.com/exec/obidos/ASIN/B0DHP6MBZD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1198400000,12894,2595,90
HP 15,Intel Core i3-1215U,8GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, Full HD (1920 x 1080), TN",512GB SSD,48900,https://laptopmedia.com/laptop-specs/hp-15-21438/,https://www.amazon.com/exec/obidos/ASIN/B0FL6X71PC?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,782400000,10156,1533,50
HP 15,Intel Core i3-1215U,8GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, Full HD (1920 x 1080), IPS",128GB SSD,27800,https://laptopmedia.com/laptop-specs/hp-15-15717/,https://www.amazon.com/exec/obidos/ASIN/B0BVD8LZQL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,444800000,10156,1533,90
HP 14,Intel Celeron N4120,16GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",128GB SSD,33086,https://laptopmedia.com/laptop-specs/hp-14-7794/,https://www.amazon.com/exec/obidos/ASIN/B0D973RQK5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,529376000,2443,310,20
HP 17,Intel Core i3-1125G4,12GB RAM,Intel UHD Graphics Xe G4 (48EU),"17.3”, HD+ (1600 x 900), TN",256GB SSD,46900,https://laptopmedia.com/laptop-specs/hp-17-15381/,https://www.amazon.com/exec/obidos/ASIN/B0C58D83D8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,750400000,9254,1533,30
HP ENVY x360 16,AMD Ryzen 5 8640HS,8GB RAM,AMD Radeon 760M,"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,74900,https://laptopmedia.com/laptop-specs/hp-envy-x360-16-440/,https://www.amazon.com/exec/obidos/ASIN/B0DNSYN42P?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1198400000,3000,5331,90
HP 14,AMD Ryzen 3 3250U,16GB RAM,AMD Radeon RX Vega 3,"14.0”, HD (1366 x 768), TN",1000GB SSD,60900,https://laptopmedia.com/laptop-specs/hp-14-7244/,https://www.amazon.com/exec/obidos/ASIN/B0FPQSK2GK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,974400000,3000,1500,20
HP 14,Intel Celeron N4120,8GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,21525,https://laptopmedia.com/laptop-specs/hp-14-4686/,https://www.amazon.com/exec/obidos/ASIN/B0CHH84R39?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,344400000,2443,310,20
HP 17,AMD Ryzen 7 4700U,12GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",256GB SSD,60000,https://laptopmedia.com/laptop-specs/hp-17-3326/,https://www.amazon.com/exec/obidos/ASIN/B08YJ4R467?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,960000000,16000,1500,90
HP 17,Intel Core i5-1135G7,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",256GB SSD,77999,https://laptopmedia.com/laptop-specs/hp-17-715/,https://www.amazon.com/exec/obidos/ASIN/B09Y797FJX?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1247984000,9332,2595,90
HP 17,Intel Core i3-1115G4,8GB RAM,Intel Iris Xe Graphics G4,"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,44000,https://laptopmedia.com/laptop-specs/hp-17-8079/,https://www.amazon.com/exec/obidos/ASIN/B09L2DPHRV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,704000000,5823,2595,90
HP Stream 14 (14-cb184nr),Intel Celeron N4000,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",32GB SSD,22500,https://laptopmedia.com/laptop-specs/hp-stream-14-14-cb184nr/,https://www.amazon.com/exec/obidos/ASIN/B084SL2J42?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,360000000,1432,310,20
HP Stream 14 (14-cb),Intel Celeron N4000,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",32GB SSD,22300,https://laptopmedia.com/laptop-specs/hp-stream-14-14-cb-5/,https://www.amazon.com/exec/obidos/ASIN/B084SJZN3B?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,356800000,1432,310,20
HP 15,Intel Core i3-1115G4,32GB RAM,Intel UHD Graphics Xe G4 (48EU),"15.6”, HD (1366 x 768), TN",1000GB SSD,70900,https://laptopmedia.com/laptop-specs/hp-15-15967/,https://www.amazon.com/exec/obidos/ASIN/B0C9ZZQHSP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1134400000,5823,1533,20
HP Fortis x360 11 G3 J Chromebook,Intel Celeron N4500,4GB RAM,Intel UHD Graphics (Jasper Lake 16 EU),"11.6”, HD (1366 x 768), IPS",32GB SSD,19759,https://laptopmedia.com/laptop-specs/hp-fortis-x360-11-g3-j-chromebook-4/,https://www.amazon.com/exec/obidos/ASIN/B0C3W1TLFW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,316144000,1775,1533,60
HP 17,AMD Ryzen 3 5300U,4GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",256GB SSD,46400,https://laptopmedia.com/laptop-specs/hp-17-10219/,https://www.amazon.com/exec/obidos/ASIN/B09RTJBV8L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,742400000,3000,1492,30
HP 17,Intel Core i3-1115G4,32GB RAM,Intel Iris Xe Graphics G4,"17.3”, Full HD (1920 x 1080), IPS",512GB SSD 1000GB HDD,72900,https://laptopmedia.com/laptop-specs/hp-17-8430/,https://www.amazon.com/exec/obidos/ASIN/B09M4BGZZV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1166400000,5823,2595,90
HP Pavilion x360 14 (14-dw0013dx),Intel Core i3-1005G1,8GB RAM,Intel UHD Graphics G1,"14.0”, HD (1366 x 768), TN",128GB SSD,54700,https://laptopmedia.com/laptop-specs/hp-pavilion-x360-14-14-dw0013dx-2/,https://www.amazon.com/exec/obidos/ASIN/B08FC4VGNG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,875200000,4801,1533,20
HP 14,Intel Processor N150,16GB RAM,Intel UHD Graphics Xe (24EU),"14.0”, HD (1366 x 768), TN",2000GB SSD,77900,https://laptopmedia.com/laptop-specs/hp-14-11351/,https://www.amazon.com/exec/obidos/ASIN/B0G12LM5X1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1246400000,3000,1533,20
HP 15,Intel Core i7-1355U,8GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, HD (1366 x 768), TN",256GB SSD,63900,https://laptopmedia.com/laptop-specs/hp-15-25159/,https://www.amazon.com/exec/obidos/ASIN/B0DSBT1L4Y?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1022400000,13908,2595,20
